"Town/County","FIPS","Year","Measure Type","Variable","Value"
"New Fairfield","0900150860","2003","Number","Demolitions",0
"New Fairfield","0900150860","2004","Number","Demolitions",0
"New Fairfield","0900150860","2005","Number","Demolitions",0
"New Fairfield","0900150860","2006","Number","Demolitions",0
"New Fairfield","0900150860","2007","Number","Demolitions",0
"New Fairfield","0900150860","2008","Number","Demolitions",1
"New Fairfield","0900150860","2009","Number","Demolitions",3
"New Fairfield","0900150860","2010","Number","Demolitions",0
"New Fairfield","0900150860","2011","Number","Demolitions",0
"New Fairfield","0900150860","2012","Number","Demolitions",3
"New Fairfield","0900150860","2013","Number","Demolitions",0
"New Fairfield","0900150860","2014","Number","Demolitions",2
"New Fairfield","0900150860","2015","Number","Demolitions",0
"New Fairfield","0900150860","2016","Number","Demolitions",2
"New Hartford","0900551350","1990","Number","Demolitions",0
"New Hartford","0900551350","1991","Number","Demolitions",0
"New Hartford","0900551350","1992","Number","Demolitions",3
"New Hartford","0900551350","1993","Number","Demolitions",4
"New Hartford","0900551350","1994","Number","Demolitions",2
"New Hartford","0900551350","1995","Number","Demolitions",4
"New Hartford","0900551350","1996","Number","Demolitions",1
"New Hartford","0900551350","1997","Number","Demolitions",4
"New Hartford","0900551350","1998","Number","Demolitions",8
"New Hartford","0900551350","1999","Number","Demolitions",0
"New Hartford","0900551350","2000","Number","Demolitions",2
"New Hartford","0900551350","2001","Number","Demolitions",3
"New Hartford","0900551350","2002","Number","Demolitions",5
"New Hartford","0900551350","2003","Number","Demolitions",0
"New Hartford","0900551350","2004","Number","Demolitions",9
"New Hartford","0900551350","2005","Number","Demolitions",4
"New Hartford","0900551350","2006","Number","Demolitions",5
"New Hartford","0900551350","2007","Number","Demolitions",2
"New Hartford","0900551350","2008","Number","Demolitions",2
"New Hartford","0900551350","2009","Number","Demolitions",2
"New Hartford","0900551350","2010","Number","Demolitions",1
"New Hartford","0900551350","2011","Number","Demolitions",0
"New Hartford","0900551350","2012","Number","Demolitions",0
"New Hartford","0900551350","2013","Number","Demolitions",0
"New Hartford","0900551350","2014","Number","Demolitions",0
"New Hartford","0900551350","2015","Number","Demolitions",0
"New Hartford","0900551350","2016","Number","Demolitions",0
"New Haven","0900952070","1990","Number","Demolitions",477
"New Haven","0900952070","1991","Number","Demolitions",25
"New Haven","0900952070","1992","Number","Demolitions",15
"New Haven","0900952070","1993","Number","Demolitions",26
"New Haven","0900952070","1994","Number","Demolitions",22
"New Haven","0900952070","1995","Number","Demolitions",32
"New Haven","0900952070","1996","Number","Demolitions",0
"New Haven","0900952070","1997","Number","Demolitions",0
"New Haven","0900952070","1998","Number","Demolitions",370
"New Haven","0900952070","1999","Number","Demolitions",0
"New Haven","0900952070","2000","Number","Demolitions",122
"New Haven","0900952070","2001","Number","Demolitions",161
"New Haven","0900952070","2002","Number","Demolitions",87
"New Haven","0900952070","2003","Number","Demolitions",186
"New Haven","0900952070","2004","Number","Demolitions",284
"New Haven","0900952070","2005","Number","Demolitions",71
"New Haven","0900952070","2006","Number","Demolitions",38
"New Haven","0900952070","2007","Number","Demolitions",90
"New Haven","0900952070","2008","Number","Demolitions",149
"New Haven","0900952070","2009","Number","Demolitions",93
"New Haven","0900952070","2010","Number","Demolitions",26
"New Haven","0900952070","2011","Number","Demolitions",11
"New Haven","0900952070","2012","Number","Demolitions",31
"New Haven","0900952070","2013","Number","Demolitions",8
"New Haven","0900952070","2014","Number","Demolitions",12
"New Haven","0900952070","2015","Number","Demolitions",13
"New Haven","0900952070","2016","Number","Demolitions",47
"New Haven County","09009","1990","Number","Demolitions",588
"New Haven County","09009","1991","Number","Demolitions",113
"New Haven County","09009","1992","Number","Demolitions",95
"New Haven County","09009","1993","Number","Demolitions",213
"New Haven County","09009","1994","Number","Demolitions",236
"New Haven County","09009","1995","Number","Demolitions",296
"New Haven County","09009","1996","Number","Demolitions",67
"New Haven County","09009","1997","Number","Demolitions",296
"New Haven County","09009","1998","Number","Demolitions",626
"New Haven County","09009","1999","Number","Demolitions",511
"New Haven County","09009","2000","Number","Demolitions",424
"New Haven County","09009","2001","Number","Demolitions",560
"New Haven County","09009","2002","Number","Demolitions",290
"New Haven County","09009","2003","Number","Demolitions",383
"New Haven County","09009","2004","Number","Demolitions",479
"New Haven County","09009","2005","Number","Demolitions",215
"New Haven County","09009","2006","Number","Demolitions",196
"New Haven County","09009","2007","Number","Demolitions",270
"New Haven County","09009","2008","Number","Demolitions",314
"New Haven County","09009","2009","Number","Demolitions",212
"New Haven County","09009","2010","Number","Demolitions",147
"New Haven County","09009","2011","Number","Demolitions",186
"New Haven County","09009","2012","Number","Demolitions",236
"New Haven County","09009","2013","Number","Demolitions",167
"New Haven County","09009","2014","Number","Demolitions",234
"New Haven County","09009","2015","Number","Demolitions",184
"New Haven County","09009","2016","Number","Demolitions",265
"Newington","0900352140","1990","Number","Demolitions",0
"Newington","0900352140","1991","Number","Demolitions",0
"Newington","0900352140","1992","Number","Demolitions",0
"Newington","0900352140","1993","Number","Demolitions",0
"Newington","0900352140","1994","Number","Demolitions",0
"Newington","0900352140","1995","Number","Demolitions",0
"Newington","0900352140","1996","Number","Demolitions",0
"Newington","0900352140","1997","Number","Demolitions",11
"Newington","0900352140","1998","Number","Demolitions",0
"Newington","0900352140","1999","Number","Demolitions",4
"Newington","0900352140","2000","Number","Demolitions",0
"Newington","0900352140","2001","Number","Demolitions",1
"Newington","0900352140","2002","Number","Demolitions",4
"Newington","0900352140","2003","Number","Demolitions",1
"Newington","0900352140","2004","Number","Demolitions",6
"Newington","0900352140","2005","Number","Demolitions",1
"Newington","0900352140","2006","Number","Demolitions",1
"Newington","0900352140","2007","Number","Demolitions",3
"Newington","0900352140","2008","Number","Demolitions",4
"Newington","0900352140","2009","Number","Demolitions",2
"Newington","0900352140","2010","Number","Demolitions",1
"Newington","0900352140","2011","Number","Demolitions",0
"Newington","0900352140","2012","Number","Demolitions",2
"Newington","0900352140","2013","Number","Demolitions",3
"Newington","0900352140","2014","Number","Demolitions",0
"Newington","0900352140","2015","Number","Demolitions",0
"Newington","0900352140","2016","Number","Demolitions",1
"New London","0901152350","1990","Number","Demolitions",6
"New London","0901152350","1991","Number","Demolitions",5
"New London","0901152350","1992","Number","Demolitions",12
"New London","0901152350","1993","Number","Demolitions",10
"New London","0901152350","1994","Number","Demolitions",18
"New London","0901152350","1995","Number","Demolitions",5
"New London","0901152350","1996","Number","Demolitions",-9999
"New London","0901152350","1997","Number","Demolitions",0
"New London","0901152350","1998","Number","Demolitions",12
"New London","0901152350","1999","Number","Demolitions",0
"New London","0901152350","2000","Number","Demolitions",85
"New London","0901152350","2001","Number","Demolitions",7
"New London","0901152350","2002","Number","Demolitions",0
"New London","0901152350","2003","Number","Demolitions",0
"New London","0901152350","2004","Number","Demolitions",5
"New London","0901152350","2005","Number","Demolitions",0
"New London","0901152350","2006","Number","Demolitions",0
"New London","0901152350","2007","Number","Demolitions",0
"New London","0901152350","2008","Number","Demolitions",0
"New London","0901152350","2009","Number","Demolitions",4
"New London","0901152350","2010","Number","Demolitions",0
"New London","0901152350","2011","Number","Demolitions",0
"New London","0901152350","2012","Number","Demolitions",0
"New London","0901152350","2013","Number","Demolitions",3
"New London","0901152350","2014","Number","Demolitions",5
"New London","0901152350","2015","Number","Demolitions",0
"New London","0901152350","2016","Number","Demolitions",0
"New London County","09011","1990","Number","Demolitions",57
"New London County","09011","1991","Number","Demolitions",40
"New London County","09011","1992","Number","Demolitions",64
"New London County","09011","1993","Number","Demolitions",69
"New London County","09011","1994","Number","Demolitions",56
"New London County","09011","1995","Number","Demolitions",46
"New London County","09011","1996","Number","Demolitions",12
"New London County","09011","1997","Number","Demolitions",67
"New London County","09011","1998","Number","Demolitions",73
"New London County","09011","1999","Number","Demolitions",107
"New London County","09011","2000","Number","Demolitions",133
"New London County","09011","2001","Number","Demolitions",82
"New London County","09011","2002","Number","Demolitions",80
"New London County","09011","2003","Number","Demolitions",58
"New London County","09011","2004","Number","Demolitions",53
"New London County","09011","2005","Number","Demolitions",76
"New London County","09011","2006","Number","Demolitions",51
"New London County","09011","2007","Number","Demolitions",82
"New London County","09011","2008","Number","Demolitions",216
"New London County","09011","2009","Number","Demolitions",46
"New London County","09011","2010","Number","Demolitions",64
"New London County","09011","2011","Number","Demolitions",54
"New London County","09011","2012","Number","Demolitions",39
"New London County","09011","2013","Number","Demolitions",70
"New London County","09011","2014","Number","Demolitions",74
"New London County","09011","2015","Number","Demolitions",89
"New London County","09011","2016","Number","Demolitions",59
"New Milford","0900552630","1990","Number","Demolitions",1
"New Milford","0900552630","1991","Number","Demolitions",4
"New Milford","0900552630","1992","Number","Demolitions",4
"New Milford","0900552630","1993","Number","Demolitions",2
"New Milford","0900552630","1994","Number","Demolitions",3
"New Milford","0900552630","1995","Number","Demolitions",5
"New Milford","0900552630","1996","Number","Demolitions",2
"New Milford","0900552630","1997","Number","Demolitions",8
"New Milford","0900552630","1998","Number","Demolitions",6
"New Milford","0900552630","1999","Number","Demolitions",8
"New Milford","0900552630","2000","Number","Demolitions",8
"New Milford","0900552630","2001","Number","Demolitions",6
"New Milford","0900552630","2002","Number","Demolitions",0
"New Milford","0900552630","2003","Number","Demolitions",14
"New Milford","0900552630","2004","Number","Demolitions",16
"New Milford","0900552630","2005","Number","Demolitions",16
"New Milford","0900552630","2006","Number","Demolitions",17
"New Milford","0900552630","2007","Number","Demolitions",11
"New Milford","0900552630","2008","Number","Demolitions",9
"New Milford","0900552630","2009","Number","Demolitions",15
"New Milford","0900552630","2010","Number","Demolitions",3
"New Milford","0900552630","2011","Number","Demolitions",0
"New Milford","0900552630","2012","Number","Demolitions",7
"New Milford","0900552630","2013","Number","Demolitions",0
"New Milford","0900552630","2014","Number","Demolitions",0
"New Milford","0900552630","2015","Number","Demolitions",0
"New Milford","0900552630","2016","Number","Demolitions",3
"Newtown","0900152980","1990","Number","Demolitions",5
"Newtown","0900152980","1991","Number","Demolitions",1
"Newtown","0900152980","1992","Number","Demolitions",1
"Newtown","0900152980","1993","Number","Demolitions",2
"Newtown","0900152980","1994","Number","Demolitions",2
"Newtown","0900152980","1995","Number","Demolitions",1
"Newtown","0900152980","1996","Number","Demolitions",0
"Newtown","0900152980","1997","Number","Demolitions",10
"Newtown","0900152980","1998","Number","Demolitions",8
"Newtown","0900152980","1999","Number","Demolitions",18
"Newtown","0900152980","2000","Number","Demolitions",15
"Newtown","0900152980","2001","Number","Demolitions",7
"Newtown","0900152980","2002","Number","Demolitions",9
"Newtown","0900152980","2003","Number","Demolitions",10
"Newtown","0900152980","2004","Number","Demolitions",4
"Newtown","0900152980","2005","Number","Demolitions",13
"Newtown","0900152980","2006","Number","Demolitions",5
"Newtown","0900152980","2007","Number","Demolitions",3
"Newtown","0900152980","2008","Number","Demolitions",11
"Newtown","0900152980","2009","Number","Demolitions",4
"Newtown","0900152980","2010","Number","Demolitions",9
"Newtown","0900152980","2011","Number","Demolitions",2
"Newtown","0900152980","2012","Number","Demolitions",4
"Newtown","0900152980","2013","Number","Demolitions",5
"Newtown","0900152980","2014","Number","Demolitions",6
"Newtown","0900152980","2015","Number","Demolitions",0
"Newtown","0900152980","2016","Number","Demolitions",3
"Norfolk","0900553470","1990","Number","Demolitions",0
"Norfolk","0900553470","1991","Number","Demolitions",0
"Norfolk","0900553470","1992","Number","Demolitions",0
"Norfolk","0900553470","1993","Number","Demolitions",0
"Norfolk","0900553470","1994","Number","Demolitions",0
"Norfolk","0900553470","1995","Number","Demolitions",0
"Norfolk","0900553470","1996","Number","Demolitions",0
"Norfolk","0900553470","1997","Number","Demolitions",1
"Norfolk","0900553470","1998","Number","Demolitions",1
"Norfolk","0900553470","1999","Number","Demolitions",2
"Norfolk","0900553470","2000","Number","Demolitions",0
"Norfolk","0900553470","2001","Number","Demolitions",0
"Norfolk","0900553470","2002","Number","Demolitions",0
"Norfolk","0900553470","2003","Number","Demolitions",0
"Norfolk","0900553470","2004","Number","Demolitions",1
"Norfolk","0900553470","2005","Number","Demolitions",0
"Norfolk","0900553470","2006","Number","Demolitions",0
"Norfolk","0900553470","2007","Number","Demolitions",3
"Norfolk","0900553470","2008","Number","Demolitions",1
"Norfolk","0900553470","2009","Number","Demolitions",2
"Norfolk","0900553470","2010","Number","Demolitions",0
"Norfolk","0900553470","2011","Number","Demolitions",1
"Norfolk","0900553470","2012","Number","Demolitions",0
"Norfolk","0900553470","2013","Number","Demolitions",0
"Norfolk","0900553470","2014","Number","Demolitions",1
"Norfolk","0900553470","2015","Number","Demolitions",0
"Norfolk","0900553470","2016","Number","Demolitions",0
"North Branford","0900953890","1990","Number","Demolitions",1
"North Branford","0900953890","1991","Number","Demolitions",0
"North Branford","0900953890","1992","Number","Demolitions",2
"North Branford","0900953890","1993","Number","Demolitions",1
"North Branford","0900953890","1994","Number","Demolitions",0
"North Branford","0900953890","1995","Number","Demolitions",0
"North Branford","0900953890","1996","Number","Demolitions",0
"North Branford","0900953890","1997","Number","Demolitions",3
"North Branford","0900953890","1998","Number","Demolitions",3
"North Branford","0900953890","1999","Number","Demolitions",1
"North Branford","0900953890","2000","Number","Demolitions",3
"North Branford","0900953890","2001","Number","Demolitions",1
"North Branford","0900953890","2002","Number","Demolitions",2
"North Branford","0900953890","2003","Number","Demolitions",5
"North Branford","0900953890","2004","Number","Demolitions",10
"North Branford","0900953890","2005","Number","Demolitions",3
"North Branford","0900953890","2006","Number","Demolitions",1
"North Branford","0900953890","2007","Number","Demolitions",8
"North Branford","0900953890","2008","Number","Demolitions",0
"North Branford","0900953890","2009","Number","Demolitions",0
"North Branford","0900953890","2010","Number","Demolitions",0
"North Branford","0900953890","2011","Number","Demolitions",1
"North Branford","0900953890","2012","Number","Demolitions",2
"North Branford","0900953890","2013","Number","Demolitions",0
"North Branford","0900953890","2014","Number","Demolitions",0
"North Branford","0900953890","2015","Number","Demolitions",0
"North Branford","0900953890","2016","Number","Demolitions",0
"North Canaan","0900554030","1990","Number","Demolitions",0
"North Canaan","0900554030","1991","Number","Demolitions",0
"North Canaan","0900554030","1992","Number","Demolitions",0
"North Canaan","0900554030","1993","Number","Demolitions",0
"North Canaan","0900554030","1994","Number","Demolitions",0
"North Canaan","0900554030","1995","Number","Demolitions",0
"North Canaan","0900554030","1996","Number","Demolitions",-9999
"North Canaan","0900554030","1997","Number","Demolitions",0
"North Canaan","0900554030","1998","Number","Demolitions",1
"North Canaan","0900554030","1999","Number","Demolitions",0
"North Canaan","0900554030","2000","Number","Demolitions",1
"North Canaan","0900554030","2001","Number","Demolitions",3
"North Canaan","0900554030","2002","Number","Demolitions",0
"North Canaan","0900554030","2003","Number","Demolitions",0
"North Canaan","0900554030","2004","Number","Demolitions",1
"North Canaan","0900554030","2005","Number","Demolitions",3
"North Canaan","0900554030","2006","Number","Demolitions",2
"North Canaan","0900554030","2007","Number","Demolitions",1
"North Canaan","0900554030","2008","Number","Demolitions",1
"North Canaan","0900554030","2009","Number","Demolitions",0
"North Canaan","0900554030","2010","Number","Demolitions",0
"North Canaan","0900554030","2011","Number","Demolitions",1
"North Canaan","0900554030","2012","Number","Demolitions",1
"North Canaan","0900554030","2013","Number","Demolitions",0
"North Canaan","0900554030","2014","Number","Demolitions",1
"North Canaan","0900554030","2015","Number","Demolitions",9
"North Canaan","0900554030","2016","Number","Demolitions",5
"North Haven","0900954870","1990","Number","Demolitions",2
"North Haven","0900954870","1991","Number","Demolitions",6
"North Haven","0900954870","1992","Number","Demolitions",3
"North Haven","0900954870","1993","Number","Demolitions",1
"North Haven","0900954870","1994","Number","Demolitions",1
"North Haven","0900954870","1995","Number","Demolitions",2
"North Haven","0900954870","1996","Number","Demolitions",0
"North Haven","0900954870","1997","Number","Demolitions",7
"North Haven","0900954870","1998","Number","Demolitions",0
"North Haven","0900954870","1999","Number","Demolitions",0
"North Haven","0900954870","2000","Number","Demolitions",0
"North Haven","0900954870","2001","Number","Demolitions",5
"North Haven","0900954870","2002","Number","Demolitions",1
"North Haven","0900954870","2003","Number","Demolitions",9
"North Haven","0900954870","2004","Number","Demolitions",8
"North Haven","0900954870","2005","Number","Demolitions",2
"North Haven","0900954870","2006","Number","Demolitions",4
"North Haven","0900954870","2007","Number","Demolitions",8
"North Haven","0900954870","2008","Number","Demolitions",0
"North Haven","0900954870","2009","Number","Demolitions",2
"North Haven","0900954870","2010","Number","Demolitions",3
"North Haven","0900954870","2011","Number","Demolitions",0
"North Haven","0900954870","2012","Number","Demolitions",3
"North Haven","0900954870","2013","Number","Demolitions",4
"North Haven","0900954870","2014","Number","Demolitions",2
"North Haven","0900954870","2015","Number","Demolitions",8
"North Haven","0900954870","2016","Number","Demolitions",5
"North Stonington","0901155500","1990","Number","Demolitions",0
"North Stonington","0901155500","1991","Number","Demolitions",0
"North Stonington","0901155500","1992","Number","Demolitions",0
"North Stonington","0901155500","1993","Number","Demolitions",0
"North Stonington","0901155500","1994","Number","Demolitions",0
"North Stonington","0901155500","1995","Number","Demolitions",0
"North Stonington","0901155500","1996","Number","Demolitions",0
"North Stonington","0901155500","1997","Number","Demolitions",0
"North Stonington","0901155500","1998","Number","Demolitions",0
"North Stonington","0901155500","1999","Number","Demolitions",1
"North Stonington","0901155500","2000","Number","Demolitions",0
"North Stonington","0901155500","2001","Number","Demolitions",0
"North Stonington","0901155500","2002","Number","Demolitions",0
"North Stonington","0901155500","2003","Number","Demolitions",0
"North Stonington","0901155500","2004","Number","Demolitions",0
"North Stonington","0901155500","2005","Number","Demolitions",3
"North Stonington","0901155500","2006","Number","Demolitions",0
"North Stonington","0901155500","2007","Number","Demolitions",1
"North Stonington","0901155500","2008","Number","Demolitions",0
"North Stonington","0901155500","2009","Number","Demolitions",0
"North Stonington","0901155500","2010","Number","Demolitions",0
"North Stonington","0901155500","2011","Number","Demolitions",0
"North Stonington","0901155500","2012","Number","Demolitions",0
"North Stonington","0901155500","2013","Number","Demolitions",0
"North Stonington","0901155500","2014","Number","Demolitions",0
"North Stonington","0901155500","2015","Number","Demolitions",0
"North Stonington","0901155500","2016","Number","Demolitions",0
"Norwalk","0900156060","1990","Number","Demolitions",36
"Norwalk","0900156060","1991","Number","Demolitions",21
"Norwalk","0900156060","1992","Number","Demolitions",20
"Norwalk","0900156060","1993","Number","Demolitions",18
"Norwalk","0900156060","1994","Number","Demolitions",25
"Norwalk","0900156060","1995","Number","Demolitions",21
"Norwalk","0900156060","1996","Number","Demolitions",11
"Norwalk","0900156060","1997","Number","Demolitions",33
"Norwalk","0900156060","1998","Number","Demolitions",24
"Norwalk","0900156060","1999","Number","Demolitions",22
"Norwalk","0900156060","2000","Number","Demolitions",30
"Norwalk","0900156060","2001","Number","Demolitions",24
"Norwalk","0900156060","2002","Number","Demolitions",40
"Norwalk","0900156060","2003","Number","Demolitions",44
"Norwalk","0900156060","2004","Number","Demolitions",35
"Norwalk","0900156060","2005","Number","Demolitions",0
"Norwalk","0900156060","2006","Number","Demolitions",0
"Norwalk","0900156060","2007","Number","Demolitions",38
"Norwalk","0900156060","2008","Number","Demolitions",42
"Norwalk","0900156060","2009","Number","Demolitions",9
"Norwalk","0900156060","2010","Number","Demolitions",22
"Norwalk","0900156060","2011","Number","Demolitions",20
"Norwalk","0900156060","2012","Number","Demolitions",44
"Norwalk","0900156060","2013","Number","Demolitions",24
"Norwalk","0900156060","2014","Number","Demolitions",28
"Norwalk","0900156060","2015","Number","Demolitions",36
"Norwalk","0900156060","2016","Number","Demolitions",21
"Norwich","0901156270","1990","Number","Demolitions",10
"Norwich","0901156270","1991","Number","Demolitions",0
"Norwich","0901156270","1992","Number","Demolitions",8
"Norwich","0901156270","1993","Number","Demolitions",29
"Norwich","0901156270","1994","Number","Demolitions",14
"Norwich","0901156270","1995","Number","Demolitions",18
"Norwich","0901156270","1996","Number","Demolitions",3
"Norwich","0901156270","1997","Number","Demolitions",11
"Norwich","0901156270","1998","Number","Demolitions",21
"Norwich","0901156270","1999","Number","Demolitions",19
"Norwich","0901156270","2000","Number","Demolitions",13
"Norwich","0901156270","2001","Number","Demolitions",16
"Norwich","0901156270","2002","Number","Demolitions",17
"Norwich","0901156270","2003","Number","Demolitions",6
"Norwich","0901156270","2004","Number","Demolitions",0
"Norwich","0901156270","2005","Number","Demolitions",0
"Norwich","0901156270","2006","Number","Demolitions",0
"Norwich","0901156270","2007","Number","Demolitions",11
"Norwich","0901156270","2008","Number","Demolitions",130
"Norwich","0901156270","2009","Number","Demolitions",2
"Norwich","0901156270","2010","Number","Demolitions",6
"Norwich","0901156270","2011","Number","Demolitions",10
"Norwich","0901156270","2012","Number","Demolitions",0
"Norwich","0901156270","2013","Number","Demolitions",12
"Norwich","0901156270","2014","Number","Demolitions",6
"Norwich","0901156270","2015","Number","Demolitions",9
"Norwich","0901156270","2016","Number","Demolitions",2
"Old Lyme","0901157040","1990","Number","Demolitions",5
"Old Lyme","0901157040","1991","Number","Demolitions",0
"Old Lyme","0901157040","1992","Number","Demolitions",1
"Old Lyme","0901157040","1993","Number","Demolitions",2
"Old Lyme","0901157040","1994","Number","Demolitions",1
"Old Lyme","0901157040","1995","Number","Demolitions",0
"Old Lyme","0901157040","1996","Number","Demolitions",0
"Old Lyme","0901157040","1997","Number","Demolitions",4
"Old Lyme","0901157040","1998","Number","Demolitions",3
"Old Lyme","0901157040","1999","Number","Demolitions",4
"Old Lyme","0901157040","2000","Number","Demolitions",2
"Old Lyme","0901157040","2001","Number","Demolitions",2
"Old Lyme","0901157040","2002","Number","Demolitions",0
"Old Lyme","0901157040","2003","Number","Demolitions",2
"Old Lyme","0901157040","2004","Number","Demolitions",2
"Old Lyme","0901157040","2005","Number","Demolitions",0
"Old Lyme","0901157040","2006","Number","Demolitions",0
"Old Lyme","0901157040","2007","Number","Demolitions",1
"Old Lyme","0901157040","2008","Number","Demolitions",0
"Old Lyme","0901157040","2009","Number","Demolitions",0
"Old Lyme","0901157040","2010","Number","Demolitions",0
"Old Lyme","0901157040","2011","Number","Demolitions",0
"Old Lyme","0901157040","2012","Number","Demolitions",9
"Old Lyme","0901157040","2013","Number","Demolitions",2
"Old Lyme","0901157040","2014","Number","Demolitions",1
"Old Lyme","0901157040","2015","Number","Demolitions",0
"Old Lyme","0901157040","2016","Number","Demolitions",1
"Old Saybrook","0900757320","1990","Number","Demolitions",3
"Old Saybrook","0900757320","1991","Number","Demolitions",1
"Old Saybrook","0900757320","1992","Number","Demolitions",1
"Old Saybrook","0900757320","1993","Number","Demolitions",3
"Old Saybrook","0900757320","1994","Number","Demolitions",1
"Old Saybrook","0900757320","1995","Number","Demolitions",1
"Old Saybrook","0900757320","1996","Number","Demolitions",3
"Old Saybrook","0900757320","1997","Number","Demolitions",2
"Old Saybrook","0900757320","1998","Number","Demolitions",3
"Old Saybrook","0900757320","1999","Number","Demolitions",2
"Old Saybrook","0900757320","2000","Number","Demolitions",5
"Old Saybrook","0900757320","2001","Number","Demolitions",9
"Old Saybrook","0900757320","2002","Number","Demolitions",9
"Old Saybrook","0900757320","2003","Number","Demolitions",18
"Old Saybrook","0900757320","2004","Number","Demolitions",0
"Old Saybrook","0900757320","2005","Number","Demolitions",16
"Old Saybrook","0900757320","2006","Number","Demolitions",9
"Old Saybrook","0900757320","2007","Number","Demolitions",6
"Old Saybrook","0900757320","2008","Number","Demolitions",10
"Old Saybrook","0900757320","2009","Number","Demolitions",7
"Old Saybrook","0900757320","2010","Number","Demolitions",7
"Old Saybrook","0900757320","2011","Number","Demolitions",5
"Old Saybrook","0900757320","2012","Number","Demolitions",19
"Old Saybrook","0900757320","2013","Number","Demolitions",22
"Old Saybrook","0900757320","2014","Number","Demolitions",13
"Old Saybrook","0900757320","2015","Number","Demolitions",16
"Old Saybrook","0900757320","2016","Number","Demolitions",0
"Orange","0900957600","1990","Number","Demolitions",0
"Orange","0900957600","1991","Number","Demolitions",1
"Orange","0900957600","1992","Number","Demolitions",2
"Orange","0900957600","1993","Number","Demolitions",2
"Orange","0900957600","1994","Number","Demolitions",2
"Orange","0900957600","1995","Number","Demolitions",0
"Orange","0900957600","1996","Number","Demolitions",0
"Orange","0900957600","1997","Number","Demolitions",4
"Orange","0900957600","1998","Number","Demolitions",0
"Orange","0900957600","1999","Number","Demolitions",0
"Orange","0900957600","2000","Number","Demolitions",0
"Orange","0900957600","2001","Number","Demolitions",0
"Orange","0900957600","2002","Number","Demolitions",4
"Orange","0900957600","2003","Number","Demolitions",1
"Orange","0900957600","2004","Number","Demolitions",0
"Orange","0900957600","2005","Number","Demolitions",0
"Orange","0900957600","2006","Number","Demolitions",0
"Orange","0900957600","2007","Number","Demolitions",1
"Orange","0900957600","2008","Number","Demolitions",1
"Orange","0900957600","2009","Number","Demolitions",2
"Orange","0900957600","2010","Number","Demolitions",1
"Orange","0900957600","2011","Number","Demolitions",2
"Orange","0900957600","2012","Number","Demolitions",2
"Orange","0900957600","2013","Number","Demolitions",3
"Orange","0900957600","2014","Number","Demolitions",2
"Orange","0900957600","2015","Number","Demolitions",2
"Orange","0900957600","2016","Number","Demolitions",3
"Oxford","0900958300","1990","Number","Demolitions",3
"Oxford","0900958300","1991","Number","Demolitions",3
"Oxford","0900958300","1992","Number","Demolitions",1
"Oxford","0900958300","1993","Number","Demolitions",3
"Oxford","0900958300","1994","Number","Demolitions",2
"Oxford","0900958300","1995","Number","Demolitions",2
"Oxford","0900958300","1996","Number","Demolitions",0
"Oxford","0900958300","1997","Number","Demolitions",4
"Oxford","0900958300","1998","Number","Demolitions",2
"Oxford","0900958300","1999","Number","Demolitions",2
"Oxford","0900958300","2000","Number","Demolitions",0
"Oxford","0900958300","2001","Number","Demolitions",0
"Oxford","0900958300","2002","Number","Demolitions",1
"Oxford","0900958300","2003","Number","Demolitions",3
"Oxford","0900958300","2004","Number","Demolitions",5
"Oxford","0900958300","2005","Number","Demolitions",4
"Oxford","0900958300","2006","Number","Demolitions",5
"Oxford","0900958300","2007","Number","Demolitions",3
"Oxford","0900958300","2008","Number","Demolitions",2
"Oxford","0900958300","2009","Number","Demolitions",2
"Oxford","0900958300","2010","Number","Demolitions",4
"Oxford","0900958300","2011","Number","Demolitions",2
"Oxford","0900958300","2012","Number","Demolitions",5
"Oxford","0900958300","2013","Number","Demolitions",7
"Oxford","0900958300","2014","Number","Demolitions",3
"Oxford","0900958300","2015","Number","Demolitions",3
"Oxford","0900958300","2016","Number","Demolitions",1
"Plainfield","0901559980","1990","Number","Demolitions",2
"Plainfield","0901559980","1991","Number","Demolitions",2
"Plainfield","0901559980","1992","Number","Demolitions",0
"Plainfield","0901559980","1993","Number","Demolitions",1
"Plainfield","0901559980","1994","Number","Demolitions",2
"Plainfield","0901559980","1995","Number","Demolitions",2
"Plainfield","0901559980","1996","Number","Demolitions",0
"Plainfield","0901559980","1997","Number","Demolitions",6
"Plainfield","0901559980","1998","Number","Demolitions",6
"Plainfield","0901559980","1999","Number","Demolitions",0
"Plainfield","0901559980","2000","Number","Demolitions",3
"Plainfield","0901559980","2001","Number","Demolitions",2
"Plainfield","0901559980","2002","Number","Demolitions",2
"Plainfield","0901559980","2003","Number","Demolitions",0
"Plainfield","0901559980","2004","Number","Demolitions",4
"Plainfield","0901559980","2005","Number","Demolitions",5
"Plainfield","0901559980","2006","Number","Demolitions",10
"Plainfield","0901559980","2007","Number","Demolitions",0
"Plainfield","0901559980","2008","Number","Demolitions",12
"Plainfield","0901559980","2009","Number","Demolitions",5
"Plainfield","0901559980","2010","Number","Demolitions",2
"Plainfield","0901559980","2011","Number","Demolitions",5
"Plainfield","0901559980","2012","Number","Demolitions",6
"Plainfield","0901559980","2013","Number","Demolitions",7
"Plainfield","0901559980","2014","Number","Demolitions",4
"Plainfield","0901559980","2015","Number","Demolitions",5
"Plainfield","0901559980","2016","Number","Demolitions",11
